ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID
105619,0,0,-1,-1,-1,0,483,0
105620,1,6,0,-1,-1,0,17571,0
105621,0,0,-1,-1,-1,0,483,0
105622,1,6,0,-1,-1,0,17573,0
105623,0,0,-1,-1,-1,0,483,0
105624,1,6,0,-1,-1,0,11468,0
105625,0,0,-1,-1,-1,0,483,0
105626,1,6,0,-1,-1,0,47048,0
105627,0,0,-1,-1,-1,0,483,0
105628,1,6,0,-1,-1,0,17578,0
105629,0,0,-1,-1,-1,0,483,0
105630,1,6,0,-1,-1,0,3451,0
105631,0,0,-1,-1,-1,0,483,0
105632,1,6,0,-1,-1,0,17637,0
105633,0,0,-1,-1,-1,0,483,0
105634,1,6,0,-1,-1,0,17636,0
105635,0,0,-1,-1,-1,0,483,0
105636,1,6,0,-1,-1,0,17556,0
105637,0,0,-1,-1,-1,0,483,0
105638,1,6,0,-1,-1,0,17557,0
105639,0,0,-1,-1,-1,0,483,0
105640,1,6,0,-1,-1,0,7255,0
105641,0,0,-1,-1,-1,0,483,0
105642,1,6,0,-1,-1,0,17557,0
105643,0,0,-1,-1,-1,0,483,0
105644,1,6,0,-1,-1,0,17570,0
105645,0,0,-1,-1,-1,0,483,0
105646,1,6,0,-1,-1,0,17563,0
105647,0,0,-1,-1,-1,0,483,0
105648,1,6,0,-1,-1,0,7259,0
105649,0,0,-1,-1,-1,0,483,0
105650,1,6,0,-1,-1,0,25146,0
105651,0,0,-1,-1,-1,0,483,0
105652,1,6,0,-1,-1,0,17562,0
105653,0,0,-1,-1,-1,0,483,0
105654,1,6,0,-1,-1,0,7258,0
105655,0,0,-1,-1,-1,0,483,0
105656,1,6,0,-1,-1,0,17566,0
105657,0,0,-1,-1,-1,0,483,0
105658,1,6,0,-1,-1,0,17634,0
105659,0,0,-1,-1,-1,0,483,0
105660,1,6,0,-1,-1,0,3188,0
105661,0,0,-1,-1,-1,0,483,0
105662,1,6,0,-1,-1,0,6617,0
105663,0,0,-1,-1,-1,0,483,0
105664,1,6,0,-1,-1,0,17637,0
105665,0,0,-1,-1,-1,0,483,0
105666,1,6,0,-1,-1,0,2333,0
105667,0,0,-1,-1,-1,0,483,0
105668,1,6,0,-1,-1,0,17636,0
105669,0,0,-1,-1,-1,0,483,0
105670,1,6,0,-1,-1,0,3449,0
105671,0,0,-1,-1,-1,0,483,0
105672,1,6,0,-1,-1,0,3450,0
105673,0,0,-1,-1,-1,0,483,0
105674,1,6,0,-1,-1,0,17554,0
105675,0,0,-1,-1,-1,0,483,0
105676,1,6,0,-1,-1,0,22732,0
105677,0,0,-1,-1,-1,0,483,0
105678,1,6,0,-1,-1,0,17577,0
105679,0,0,-1,-1,-1,0,483,0
105680,1,6,0,-1,-1,0,11476,0
105681,0,0,-1,-1,-1,0,483,0
105682,1,6,0,-1,-1,0,3230,0
105683,0,0,-1,-1,-1,0,483,0
105684,1,6,0,-1,-1,0,8240,0
105685,0,0,-1,-1,-1,0,483,0
105686,1,6,0,-1,-1,0,2335,0
105687,0,0,-1,-1,-1,0,483,0
105688,1,6,0,-1,-1,0,6618,0
105689,0,0,-1,-1,-1,0,483,0
105690,1,6,0,-1,-1,0,3454,0
105691,0,0,-1,-1,-1,0,483,0
105692,1,6,0,-1,-1,0,17555,0
105693,0,0,-1,-1,-1,0,483,0
105694,1,6,0,-1,-1,0,17559,0
105695,0,0,-1,-1,-1,0,483,0
105696,1,6,0,-1,-1,0,21923,0
105697,0,0,-1,-1,-1,0,483,0
105698,1,6,0,-1,-1,0,17561,0
105699,0,0,-1,-1,-1,0,483,0
105700,1,6,0,-1,-1,0,11459,0
105701,0,0,-1,-1,-1,0,483,0
105702,1,6,0,-1,-1,0,11480,0
105703,0,0,-1,-1,-1,0,483,0
105704,1,6,0,-1,-1,0,17187,0
105705,0,0,-1,-1,-1,0,483,0
105706,1,6,0,-1,-1,0,11479,0
105707,0,0,-1,-1,-1,0,483,0
105708,1,6,0,-1,-1,0,11473,0
105709,0,0,-1,-1,-1,0,483,0
105710,1,6,0,-1,-1,0,24367,0
105711,0,0,-1,-1,-1,0,483,0
105712,1,6,0,-1,-1,0,24366,0
105713,0,0,-1,-1,-1,0,483,0
105714,1,6,0,-1,-1,0,24368,0
105715,0,0,-1,-1,-1,0,483,0
105716,1,6,0,-1,-1,0,24365,0
105717,0,0,-1,-1,-1,0,483,0
105718,1,6,0,-1,-1,0,93843,0
105719,0,0,-1,-1,-1,0,483,0
105720,1,6,0,-1,-1,0,93841,0
105721,0,0,-1,-1,-1,0,483,0
105722,1,6,0,-1,-1,0,64579,0
105723,0,0,-1,0,0,0,483,0
105724,1,6,0,-1,-1,0,7867,0
105725,0,0,-1,-1,-1,0,483,0
105726,1,6,0,-1,-1,0,7867,0
105727,0,0,-1,-1,-1,0,483,0
105728,1,6,0,-1,-1,0,45765,0
105729,0,0,-1,-1,-1,0,483,0
105730,1,6,0,-1,-1,0,28022,0
105731,0,0,-1,-1,-1,0,483,0
105732,1,6,0,-1,-1,0,28019,0
105733,0,0,-1,-1,-1,0,483,0
105734,1,6,0,-1,-1,0,28016,0
105735,0,0,-1,-1,-1,0,483,0
105736,1,6,0,-1,-1,0,28021,0
105737,0,0,-1,-1,-1,0,483,0
105738,1,6,0,-1,-1,0,25125,0
105739,0,0,-1,-1,-1,0,483,0
105740,1,6,0,-1,-1,0,7867,0
105741,0,0,-1,-1,-1,0,483,0
105742,1,6,0,-1,-1,0,7867,0
105743,0,0,-1,-1,-1,0,483,0
105744,1,6,0,-1,-1,0,15596,0
105745,0,0,-1,-1,-1,0,483,0
105746,1,6,0,-1,-1,0,15596,0
105747,0,0,-1,-1,-1,0,483,0
105748,1,6,0,-1,-1,0,25127,0
105749,0,0,-1,-1,-1,0,483,0
105750,1,6,0,-1,-1,0,25124,0
105751,0,0,-1,-1,-1,0,483,0
105752,1,6,0,-1,-1,0,25126,0
105753,0,0,-1,-1,-1,0,483,0
105754,1,6,0,-1,-1,0,25128,0
105755,0,0,-1,-1,-1,0,483,0
105756,1,6,0,-1,-1,0,25129,0
105757,0,0,-1,-1,-1,0,483,0
105758,1,6,0,-1,-1,0,25130,0
105759,0,0,-1,-1,-1,0,483,0
105760,1,6,0,-1,-1,0,128260,0
105761,0,0,-1,-1,-1,0,483,0
105762,1,6,0,-1,-1,0,131258,0
105763,0,0,-1,-1,-1,0,483,0
105764,1,6,0,-1,-1,0,128261,0
105765,0,0,-1,-1,-1,0,483,0
105766,1,6,0,-1,-1,0,128262,0
105767,0,0,-1,-1,-1,0,483,0
105768,1,6,0,-1,-1,0,131256,0
105769,0,0,-1,-1,-1,0,483,0
105770,1,6,0,-1,-1,0,100587,0
105771,0,0,-1,-1,-1,0,483,0
105772,1,6,0,-1,-1,0,100687,0
105773,0,0,-1,-1,-1,0,483,0
105774,1,6,0,-1,-1,0,60867,0
105775,0,0,-1,-1,-1,0,483,0
105776,1,6,0,-1,-1,0,60866,0
105777,0,0,-1,-1,-1,0,483,0
105778,1,6,0,-1,-1,0,68067,0
105779,0,0,-1,-1,-1,0,483,0
105780,1,6,0,-1,-1,0,30349,0
105781,0,0,-1,-1,-1,0,483,0
105782,1,6,0,-1,-1,0,30552,0
105783,0,0,-1,-1,-1,0,483,0
105784,1,6,0,-1,-1,0,30551,0
105785,0,0,-1,-1,-1,0,483,0
105786,1,6,0,-1,-1,0,46114,0
105787,0,0,-1,-1,-1,0,483,0
105788,1,6,0,-1,-1,0,46116,0
105789,0,0,-1,-1,-1,0,483,0
105790,1,6,0,-1,-1,0,46108,0
105791,0,0,-1,-1,-1,0,483,0
105792,1,6,0,-1,-1,0,46107,0
105793,0,0,-1,-1,-1,0,483,0
105794,1,6,0,-1,-1,0,46115,0
105795,0,0,-1,-1,-1,0,483,0
105796,1,6,0,-1,-1,0,46113,0
105797,0,0,-1,-1,-1,0,483,0
105798,1,6,0,-1,-1,0,46112,0
105799,0,0,-1,-1,-1,0,483,0
105800,1,6,0,-1,-1,0,46111,0
105801,0,0,-1,-1,-1,0,483,0
105802,1,6,0,-1,-1,0,46110,0
105803,0,0,-1,-1,-1,0,483,0
105804,1,6,0,-1,-1,0,46106,0
105805,0,0,-1,-1,-1,0,483,0
105806,1,6,0,-1,-1,0,46109,0
105807,0,0,-1,-1,-1,0,483,0
105808,1,6,0,-1,-1,0,30552,0
105809,0,0,-1,-1,-1,0,483,0
105810,1,6,0,-1,-1,0,30551,0
105811,0,0,-1,-1,-1,0,483,0
105812,1,6,0,-1,-1,0,30548,0
105813,0,0,-1,-1,-1,0,483,0
105814,1,6,0,-1,-1,0,30549,0
105815,0,0,-1,-1,-1,0,483,0
105816,1,6,0,-1,-1,0,44391,0
105817,0,0,-1,-1,-1,0,483,0
105818,1,6,0,-1,-1,0,46697,0
105819,0,0,-1,-1,-1,0,483,0
105820,1,6,0,-1,-1,0,30556,0
105821,0,0,-1,-1,-1,0,483,0
105822,1,6,0,-1,-1,0,30316,0
105823,0,0,-1,-1,-1,0,483,0
105824,1,6,0,-1,-1,0,32814,0
105825,0,0,-1,-1,-1,0,483,0
105826,1,6,0,-1,-1,0,30314,0
105827,0,0,-1,-1,-1,0,483,0
105828,1,6,0,-1,-1,0,30329,0
105829,0,0,-1,-1,-1,0,483,0
105830,1,6,0,-1,-1,0,30343,0
105831,0,0,-1,-1,-1,0,483,0
105832,1,6,0,-1,-1,0,30547,0
105833,0,0,-1,-1,-1,0,483,0
105834,1,6,0,-1,-1,0,30341,0
105835,0,0,-1,-1,-1,0,483,0
105836,1,6,0,-1,-1,0,30332,0
105837,0,0,-1,-1,-1,0,483,0
105838,1,6,0,-1,-1,0,30348,0
105839,0,0,-1,-1,-1,0,483,0
105840,1,6,0,-1,-1,0,30344,0
105841,0,0,-1,-1,-1,0,483,0
105842,1,6,0,-1,-1,0,30325,0
105843,0,0,-1,-1,-1,0,483,0
105844,1,6,0,-1,-1,0,30318,0
105845,0,0,-1,-1,-1,0,483,0
105846,1,6,0,-1,-1,0,30317,0
105847,0,0,-1,-1,-1,0,483,0
105848,1,6,0,-1,-1,0,30315,0
105849,0,0,-1,-1,-1,0,483,0
105850,1,6,0,-1,-1,0,30342,0
105851,0,0,-1,-1,-1,0,483,0
105852,1,6,0,-1,-1,0,30334,0
105853,0,0,-1,-1,-1,0,483,0
105854,1,6,0,-1,-1,0,30337,0
105855,0,0,-1,-1,-1,0,483,0
105856,1,6,0,-1,-1,0,30313,0
105857,0,0,-1,-1,-1,0,483,0
105858,1,6,0,-1,-1,0,19791,0
105859,0,0,-1,-1,-1,0,483,0
105860,1,6,0,-1,-1,0,19794,0
105861,0,0,-1,-1,-1,0,483,0
105862,1,6,0,-1,-1,0,19831,0
105863,0,0,-1,-1,-1,0,483,0
105864,1,6,0,-1,-1,0,23079,0
105865,0,0,-1,-1,-1,0,483,0
105866,1,6,0,-1,-1,0,19795,0
105867,0,0,-1,-1,-1,0,483,0
105868,1,6,0,-1,-1,0,26426,0
105869,0,0,-1,-1,-1,0,483,0
105870,1,6,0,-1,-1,0,19796,0
105871,0,0,-1,-1,-1,0,483,0
105872,1,6,0,-1,-1,0,19833,0
105873,0,0,-1,-1,-1,0,483,0
105874,1,6,0,-1,-1,0,26427,0
105875,0,0,-1,-1,-1,0,483,0
105876,1,6,0,-1,-1,0,39895,0
105877,0,0,-1,-1,-1,0,483,0
105878,1,6,0,-1,-1,0,19799,0
105879,0,0,-1,-1,-1,0,483,0
105880,1,6,0,-1,-1,0,19792,0
105881,0,0,-1,-1,-1,0,483,0
105882,1,6,0,-1,-1,0,19815,0
105883,0,0,-1,-1,-1,0,483,0
105884,1,6,0,-1,-1,0,23071,0
105885,0,0,-1,-1,-1,0,483,0
105886,1,6,0,-1,-1,0,23080,0
105887,0,0,-1,-1,-1,0,483,0
105888,1,6,0,-1,-1,0,22793,0
105889,0,0,-1,-1,-1,0,483,0
105890,1,6,0,-1,-1,0,26428,0
105891,0,0,-1,-1,-1,0,483,0
105892,1,6,0,-1,-1,0,19825,0
105893,0,0,-1,-1,-1,0,483,0
105894,1,6,0,-1,-1,0,23082,0
105895,0,0,-1,-1,-1,0,483,0
105896,1,6,0,-1,-1,0,22704,0
105897,0,0,-1,-1,-1,0,483,0
105898,1,6,0,-1,-1,0,28327,0
105899,0,0,-1,-1,-1,0,483,0
105900,1,6,0,-1,-1,0,19830,0
105901,0,0,-1,-1,-1,0,483,0
105902,1,6,0,-1,-1,0,19790,0
105903,0,0,-1,-1,-1,0,483,0
105904,1,6,0,-1,-1,0,23081,0
105905,0,0,-1,-1,-1,0,483,0
105906,1,6,0,-1,-1,0,19793,0
105907,0,0,-1,-1,-1,0,483,0
105908,1,6,0,-1,-1,0,19814,0
105909,0,0,-1,-1,-1,0,483,0
105910,1,6,0,-1,-1,0,19819,0
105911,0,0,-1,-1,-1,0,483,0
105912,1,6,0,-1,-1,0,26443,0
105913,0,0,-1,-1,-1,0,483,0
105914,1,6,0,-1,-1,0,23129,0
105915,0,0,-1,-1,-1,0,483,0
105916,1,6,0,-1,-1,0,23096,0
105917,0,0,-1,-1,-1,0,483,0
105918,1,6,0,-1,-1,0,23078,0
105919,0,0,-1,-1,-1,0,483,0
105920,1,6,0,-1,-1,0,15633,0
105921,0,0,-1,-1,-1,0,483,0
105922,1,6,0,-1,-1,0,15628,0
105923,0,0,-1,-1,-1,0,483,0
105924,1,6,0,-1,-1,0,23507,0
105925,0,0,-1,-1,-1,0,483,0
105926,1,6,0,-1,-1,0,3933,0
105927,0,0,-1,-1,-1,0,483,0
105928,1,6,0,-1,-1,0,3969,0
105929,0,0,-1,-1,-1,0,483,0
105930,1,6,0,-1,-1,0,8339,0
105931,0,0,-1,-1,-1,0,483,0
105932,1,6,0,-1,-1,0,12624,0
105933,0,0,-1,-1,-1,0,483,0
105934,1,6,0,-1,-1,0,3952,0
105935,0,0,-1,-1,-1,0,483,0
105936,1,6,0,-1,-1,0,26424,0
105937,0,0,-1,-1,-1,0,483,0
105938,1,6,0,-1,-1,0,9273,0
105939,0,0,-1,-1,-1,0,483,0
105940,1,6,0,-1,-1,0,3972,0
105941,0,0,-1,-1,-1,0,483,0
105942,1,6,0,-1,-1,0,3959,0
105943,0,0,-1,-1,-1,0,483,0
105944,1,6,0,-1,-1,0,26442,0
105945,0,0,-1,-1,-1,0,483,0
105946,1,6,0,-1,-1,0,12614,0
105947,0,0,-1,-1,-1,0,483,0
105948,1,6,0,-1,-1,0,3979,0
105949,0,0,-1,-1,-1,0,483,0
105950,1,6,0,-1,-1,0,9269,0
105951,0,0,-1,-1,-1,0,483,0
105952,1,6,0,-1,-1,0,12597,0
105953,0,0,-1,-1,-1,0,483,0
105954,1,6,0,-1,-1,0,26423,0
105955,0,0,-1,-1,-1,0,483,0
105956,1,6,0,-1,-1,0,3944,0
105957,0,0,-1,-1,-1,0,483,0
105958,1,6,0,-1,-1,0,8243,0
105959,0,0,-1,-1,-1,0,483,0
105960,1,6,0,-1,-1,0,3954,0
105961,0,0,-1,-1,-1,0,483,0
105962,1,6,0,-1,-1,0,3939,0
105963,0,0,-1,-1,-1,0,483,0
105964,1,6,0,-1,-1,0,3966,0
105965,0,0,-1,-1,-1,0,483,0
105966,1,6,0,-1,-1,0,12617,0
105967,0,0,-1,-1,-1,0,483,0
105968,1,6,0,-1,-1,0,12620,0
105969,0,0,-1,-1,-1,0,483,0
105970,1,6,0,-1,-1,0,3957,0
105971,0,0,-1,-1,-1,0,483,0
105972,1,6,0,-1,-1,0,12607,0
105973,0,0,-1,-1,-1,0,483,0
105974,1,6,0,-1,-1,0,26425,0
105975,0,0,-1,-1,-1,0,483,0
105976,1,6,0,-1,-1,0,12615,0
105977,0,0,-1,-1,-1,0,483,0
105978,1,6,0,-1,-1,0,3968,0
105979,0,0,-1,-1,-1,0,483,0
105980,1,6,0,-1,-1,0,3940,0
105981,0,0,-1,-1,-1,0,483,0
105982,1,6,0,-1,-1,0,12587,0
105983,0,0,-1,-1,-1,0,483,0
105984,1,6,0,-1,-1,0,3971,0
105985,0,0,-1,-1,-1,0,483,0
105986,1,6,0,-1,-1,0,3928,0
105987,0,0,-1,-1,-1,0,483,0
105988,1,6,0,-1,-1,0,3960,0
105989,0,0,-1,-1,-1,0,483,0
105990,1,6,0,-1,-1,0,12616,0
105991,0,0,-1,-1,-1,0,483,0
105992,1,6,0,-1,-1,0,23068,0
105993,0,0,-1,-1,-1,0,483,0
105994,1,6,0,-1,-1,0,23069,0
105995,0,0,-1,-1,-1,0,483,0
105996,1,6,0,-1,-1,0,23066,0
105997,0,0,-1,-1,-1,0,483,0
105998,1,6,0,-1,-1,0,23067,0
105999,0,0,-1,-1,-1,0,483,0
106000,1,6,0,-1,-1,0,22797,0
106001,0,0,-1,-1,-1,0,483,0
106002,1,6,0,-1,-1,0,22795,0
106003,0,0,-1,-1,-1,0,483,0
106004,1,6,0,-1,-1,0,26418,0
106005,0,0,-1,-1,-1,0,483,0
106006,1,6,0,-1,-1,0,26416,0
106007,0,0,-1,-1,-1,0,483,0
106008,1,6,0,-1,-1,0,26422,0
106009,0,0,-1,-1,-1,0,483,0
106010,1,6,0,-1,-1,0,26417,0
106011,0,0,-1,-1,-1,0,483,0
106012,1,6,0,-1,-1,0,26420,0
106013,0,0,-1,-1,-1,0,483,0
106014,1,6,0,-1,-1,0,26421,0
106015,0,0,-1,-1,-1,0,483,0
106016,1,6,0,-1,-1,0,23077,0
106017,0,0,-1,-1,-1,0,483,0
106018,1,6,0,-1,-1,0,24357,0
106019,0,0,-1,-1,-1,0,483,0
106020,1,6,0,-1,-1,0,128940,0
106021,0,0,-1,-1,-1,0,483,0
106022,1,6,0,-1,-1,0,127475,0
106023,0,0,-1,-1,-1,0,483,0
106024,1,6,0,-1,-1,0,148266,0
106025,0,0,-1,-1,-1,0,483,0
106026,1,6,0,-1,-1,0,148271,0
106027,0,0,-1,-1,-1,0,483,0
106028,1,6,0,-1,-1,0,148274,0
106029,0,0,-1,-1,-1,0,483,0
106030,1,6,0,-1,-1,0,148275,0
106031,0,0,-1,-1,-1,0,483,0
106032,1,6,0,-1,-1,0,148278,0
106033,0,0,-1,-1,-1,0,483,0
106034,1,6,0,-1,-1,0,148276,0
106035,0,0,-1,-1,-1,0,483,0
106036,1,6,0,-1,-1,0,148282,0
106037,0,0,-1,-1,-1,0,483,0
106038,1,6,0,-1,-1,0,148281,0
106039,0,0,-1,-1,-1,0,483,0
106040,1,6,0,-1,-1,0,148292,0
106041,0,0,-1,-1,-1,0,483,0
106042,1,6,0,-1,-1,0,146638,0
106043,0,0,-1,-1,-1,0,483,0
106044,1,6,0,-1,-1,0,86646,0
106045,0,0,-1,-1,-1,0,483,0
106046,1,6,0,-1,-1,0,86644,0
106047,0,0,-1,-1,-1,0,483,0
106048,1,6,0,-1,-1,0,86645,0
106049,0,0,-1,-1,-1,0,483,0
106050,1,6,0,-1,-1,0,64051,0
106051,0,0,-1,-1,-1,0,483,0
106052,1,6,0,-1,-1,0,107762,0
106053,0,0,-1,-1,-1,0,483,0
106054,1,6,0,-1,-1,0,107766,0
106055,0,0,-1,-1,-1,0,483,0
106056,1,6,0,-1,-1,0,107759,0
106057,0,0,-1,-1,-1,0,483,0
106058,1,6,0,-1,-1,0,107765,0
106059,0,0,-1,-1,-1,0,483,0
106060,1,6,0,-1,-1,0,107768,0
106061,0,0,-1,-1,-1,0,483,0
106062,1,6,0,-1,-1,0,107767,0
106063,0,0,-1,-1,-1,0,483,0
106064,1,6,0,-1,-1,0,107757,0
106065,0,0,-1,-1,-1,0,483,0
106066,1,6,0,-1,-1,0,107763,0
106067,0,0,-1,-1,-1,0,483,0
106068,1,6,0,-1,-1,0,107760,0
106069,0,0,-1,-1,-1,0,483,0
106070,1,6,0,-1,-1,0,107754,0
106071,0,0,-1,-1,-1,0,483,0
106072,1,6,0,-1,-1,0,107764,0
106073,0,0,-1,-1,-1,0,483,0
106074,1,6,0,-1,-1,0,107758,0
106075,0,0,-1,-1,-1,0,483,0
106076,1,6,0,-1,-1,0,107753,0
106077,0,0,-1,-1,-1,0,483,0
106078,1,6,0,-1,-1,0,107756,0
106079,0,0,-1,-1,-1,0,483,0
106080,1,6,0,-1,-1,0,131897,0
106081,0,0,-1,-1,-1,0,483,0
106082,1,6,0,-1,-1,0,131898,0
106083,0,0,-1,-1,-1,0,483,0
106084,1,6,0,-1,-1,0,121842,0
106085,0,0,-1,-1,-1,0,483,0
106086,1,6,0,-1,-1,0,121843,0
106087,0,0,-1,-1,-1,0,483,0
106088,1,6,0,-1,-1,0,121841,0
106089,0,0,-1,-1,-1,0,483,0
106090,1,6,0,-1,-1,0,121844,0
106091,0,0,-1,-1,-1,0,483,0
106092,1,6,0,-1,-1,0,120045,0
106093,0,0,-1,-1,-1,0,483,0
106094,1,6,0,-1,-1,0,140050,0
106095,0,0,-1,-1,-1,0,483,0
106096,1,6,0,-1,-1,0,140060,0
106097,0,0,-1,-1,-1,0,483,0
106098,1,6,0,-1,-1,0,101741,0
106099,0,0,-1,-1,-1,0,483,0
106100,1,6,0,-1,-1,0,101742,0
106101,0,0,-1,-1,-1,0,483,0
106102,1,6,0,-1,-1,0,101735,0
106103,0,0,-1,-1,-1,0,483,0
106104,1,6,0,-1,-1,0,101740,0
106105,0,0,-1,-1,-1,0,483,0
106106,1,6,0,-1,-1,0,101743,0
106107,0,0,-1,-1,-1,0,483,0
106108,1,6,0,-1,-1,0,101748,0
106109,0,0,-1,-1,-1,0,483,0
106110,1,6,0,-1,-1,0,101746,0
106111,0,0,-1,-1,-1,0,483,0
106112,1,6,0,-1,-1,0,101755,0
106113,0,0,-1,-1,-1,0,483,0
106114,1,6,0,-1,-1,0,101756,0
106115,0,0,-1,-1,-1,0,483,0
106116,1,6,0,-1,-1,0,101745,0
106117,0,0,-1,-1,-1,0,483,0
106118,1,6,0,-1,-1,0,101744,0
106119,0,0,-1,-1,-1,0,483,0
106120,1,6,0,-1,-1,0,101759,0
106121,0,0,-1,-1,-1,0,483,0
106122,1,6,0,-1,-1,0,101754,0
106123,0,0,-1,-1,-1,0,483,0
106124,1,6,0,-1,-1,0,101758,0
106125,0,0,-1,-1,-1,0,483,0
106126,1,6,0,-1,-1,0,101757,0
106127,0,0,-1,-1,-1,0,483,0
106128,1,6,0,-1,-1,0,101747,0
106129,0,0,-1,-1,-1,0,483,0
106130,1,6,0,-1,-1,0,101760,0
106131,0,0,-1,-1,-1,0,483,0
106132,1,6,0,-1,-1,0,101750,0
106133,0,0,-1,-1,-1,0,483,0
106134,1,6,0,-1,-1,0,101751,0
106135,0,0,-1,-1,-1,0,483,0
106136,1,6,0,-1,-1,0,101752,0
106137,0,0,-1,-1,-1,0,483,0
106138,1,6,0,-1,-1,0,101749,0
106139,0,0,-1,-1,-1,0,483,0
106140,1,6,0,-1,-1,0,101753,0
106141,0,0,-1,-1,-1,0,483,0
106142,1,6,0,-1,-1,0,101770,0
106143,0,0,-1,-1,-1,0,483,0
106144,1,6,0,-1,-1,0,101764,0
106145,0,0,-1,-1,-1,0,483,0
106146,1,6,0,-1,-1,0,101772,0
106147,0,0,-1,-1,-1,0,483,0
106148,1,6,0,-1,-1,0,101773,0
106149,0,0,-1,-1,-1,0,483,0
106150,1,6,0,-1,-1,0,101777,0
106151,0,0,-1,-1,-1,0,483,0
106152,1,6,0,-1,-1,0,101766,0
106153,0,0,-1,-1,-1,0,483,0
106154,1,6,0,-1,-1,0,101776,0
106155,0,0,-1,-1,-1,0,483,0
106156,1,6,0,-1,-1,0,101774,0
106157,0,0,-1,-1,-1,0,483,0
106158,1,6,0,-1,-1,0,101765,0
106159,0,0,-1,-1,-1,0,483,0
106160,1,6,0,-1,-1,0,101761,0
106161,0,0,-1,-1,-1,0,483,0
106162,1,6,0,-1,-1,0,101767,0
106163,0,0,-1,-1,-1,0,483,0
106164,1,6,0,-1,-1,0,101769,0
106165,0,0,-1,-1,-1,0,483,0
106166,1,6,0,-1,-1,0,101775,0
106167,0,0,-1,-1,-1,0,483,0
106168,1,6,0,-1,-1,0,101768,0
106169,0,0,-1,-1,-1,0,483,0
106170,1,6,0,-1,-1,0,101763,0
106171,0,0,-1,-1,-1,0,483,0
106172,1,6,0,-1,-1,0,101771,0
106173,0,0,-1,-1,-1,0,483,0
106174,1,6,0,-1,-1,0,101762,0
106175,0,0,-1,-1,-1,0,483,0
106176,1,6,0,-1,-1,0,101779,0
106177,0,0,-1,-1,-1,0,483,0
106178,1,6,0,-1,-1,0,101778,0
106179,0,0,-1,-1,-1,0,483,0
106180,1,6,0,-1,-1,0,101780,0
106181,0,0,-1,-1,-1,0,483,0
106182,1,6,0,-1,-1,0,101782,0
106183,0,0,-1,-1,-1,0,483,0
106184,1,6,0,-1,-1,0,101781,0
106185,0,0,-1,-1,-1,0,483,0
106186,1,6,0,-1,-1,0,101793,0
106187,0,0,-1,-1,-1,0,483,0
106188,1,6,0,-1,-1,0,101794,0
106189,0,0,-1,-1,-1,0,483,0
106190,1,6,0,-1,-1,0,101789,0
106191,0,0,-1,-1,-1,0,483,0
106192,1,6,0,-1,-1,0,101790,0
106193,0,0,-1,-1,-1,0,483,0
106194,1,6,0,-1,-1,0,101791,0
106195,0,0,-1,-1,-1,0,483,0
106196,1,6,0,-1,-1,0,101785,0
106197,0,0,-1,-1,-1,0,483,0
106198,1,6,0,-1,-1,0,101786,0
106199,0,0,-1,-1,-1,0,483,0
106200,1,6,0,-1,-1,0,101783,0
106201,0,0,-1,-1,-1,0,483,0
106202,1,6,0,-1,-1,0,101792,0
106203,0,0,-1,-1,-1,0,483,0
106204,1,6,0,-1,-1,0,101784,0
106205,0,0,-1,-1,-1,0,483,0
106206,1,6,0,-1,-1,0,101787,0
106207,0,0,-1,-1,-1,0,483,0
106208,1,6,0,-1,-1,0,101788,0
106209,0,0,-1,-1,-1,0,483,0
106210,1,6,0,-1,-1,0,101795,0
106211,0,0,-1,-1,-1,0,483,0
106212,1,6,0,-1,-1,0,101799,0
106213,0,0,-1,-1,-1,0,483,0
106214,1,6,0,-1,-1,0,101797,0
106215,0,0,-1,-1,-1,0,483,0
106216,1,6,0,-1,-1,0,101798,0
106217,0,0,-1,-1,-1,0,483,0
106218,1,6,0,-1,-1,0,101796,0
106219,0,0,-1,-1,-1,0,483,0
106220,1,6,0,-1,-1,0,101802,0
106221,0,0,-1,-1,-1,0,483,0
106222,1,6,0,-1,-1,0,101801,0
106223,0,0,-1,-1,-1,0,483,0
106224,1,6,0,-1,-1,0,101803,0
106225,0,0,-1,-1,-1,0,483,0
106226,1,6,0,-1,-1,0,101800,0
106227,0,0,-1,-1,-1,0,483,0
106228,1,6,0,-1,-1,0,101804,0
106229,0,0,-1,-1,-1,0,483,0
106230,1,6,0,-1,-1,0,73623,0
106231,0,0,-1,-1,-1,0,483,0
106232,1,6,0,-1,-1,0,73506,0
106233,0,0,-1,-1,-1,0,483,0
106234,1,6,0,-1,-1,0,73378,0
106235,0,0,-1,-1,-1,0,483,0
106236,1,6,0,-1,-1,0,73403,0
106237,0,0,-1,-1,-1,0,483,0
106238,1,6,0,-1,-1,0,73376,0
106239,0,0,-1,-1,-1,0,483,0
106240,1,6,0,-1,-1,0,98921,0
106241,0,0,-1,-1,-1,0,483,0
106242,1,6,0,-1,-1,0,73357,0
106243,0,0,-1,-1,-1,0,483,0
106244,1,6,0,-1,-1,0,73352,0
106245,0,0,-1,-1,-1,0,483,0
106246,1,6,0,-1,-1,0,73502,0
106247,0,0,-1,-1,-1,0,483,0
106248,1,6,0,-1,-1,0,73375,0
106249,0,0,-1,-1,-1,0,483,0
106250,1,6,0,-1,-1,0,73401,0
106251,0,0,-1,-1,-1,0,483,0
