ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse[0],Corpse[1],MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,NavigationMaxDistance,Flags[0],Flags[1],Flags[2]
2247,2247,Mogu'shan Scenario,,,,,0,0,1,5,7,0,312,-1,-1,-1,0,1,-1,0,12,0,2997969,0,8396381,134218768,0
2257,2257,Chamber of Heart - Scenario,,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,12,0,3033515,0,142614109,134479888,0
2258,2258,Crapopolis - Scenario,,,,,0,0,1,5,7,0,440,120,-1,-1,0,1,-1,0,12,0,3035887,0,142622301,134480400,0
2261,2261,9.0 Transport - NPE - Alliance Battleship,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2263,2263,Crapopolis,,,,,0,0,1,0,7,0,440,-1,-1,-1,0,1,-1,0,12,0,3038771,0,142622301,134480400,0
2264,2264,Visions of N'Zoth - Orgrimmar - Engineering Test,,,,,0,0,1,5,7,0,0,0,-1,1,0,1,-1,0,12,0,3039014,0,8396381,134218768,0
2266,2266,Blackwing Descent Scenario,,,,,0,0,1,5,7,0,260,-1,-1,-1,0,1,-1,0,12,0,3051771,0,8396381,134218768,0
2267,2267,city,,,,,0,0,1,0,7,0,572,1320,-1,-1,0,1,-1,0,12,0,3051905,0,8396381,134480432,0
2268,2268,Mechagon City,,,,,0,0,1,0,7,0,572,1320,-1,-1,0,1,-1,0,12,0,3051906,0,8396381,134480432,0
2274,2274,Vision of the Twisting Sands,,,,,0,0,1,0,7,0,577,-1,-1,1,0,1,-1,0,12,0,3073642,0,268443229,134219024,0
2275,2275,Vale of Eternal Twilight,,,,,0,0,1,0,7,0,577,-1,-1,870,0,1,-1,0,12,0,3073643,0,276840029,134480144,0
2276,2276,9.0 Transport - Maldraxxus Necropolis [Transport],,,,,0,0,3,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2277,2277,9.0 SpawnedMO - Maldraxxus Necropolis [WMO],,,,,0,0,4,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3074450,0,3585,134479872,0
2278,2278,Revendreth Scenario,,,,,0,0,1,5,8,0,579,-1,2222,2222,0,1,-1,0,12,0,3074621,0,-2001723811,134218768,0
2282,2282,Blackrock Depths - Pet Dungeon,,,,,0,0,1,5,0,0,103,-1,-1,-1,0,1,-1,0,12,0,3083220,0,8396381,134218768,0
2284,2284,Sanguine Depths,,,,,0,0,1,1,8,0,578,1320,-1,-1,0,1,-1,0,12,0,3085318,0,10493533,671352368,0
2285,2285,Spires of Ascension,,,,,0,0,1,1,8,0,582,720,-1,-1,0,1,-1,0,12,0,3095438,0,10493533,671352368,0
2286,2286,The Necrotic Wake,,,,,0,0,1,1,8,0,581,1320,-1,-1,0,1,-1,0,12,0,3095985,0,10493533,671351344,0
2287,2287,Halls of Atonement,,,,,0,0,1,1,8,0,588,720,-1,-1,0,1,-1,0,12,0,3095986,0,10493533,671352368,0
2289,2289,Plaguefall,,,,,0,0,1,1,8,0,580,1320,-1,2222,0,1,-1,0,12,0,3095988,0,-2136990115,671875632,0
2290,2290,Mists of Tirna Scithe,,,,,0,0,1,1,8,0,586,600,-1,-1,0,1,-1,0,12,0,3095989,0,10493533,671351344,0
2291,2291,De Other Side,,,,,0,0,1,1,8,0,585,1320,-1,-1,0,1,-1,0,12,0,3095990,0,10493533,671876656,0
2293,2293,Theater of Pain,,,,,0,0,1,1,8,0,587,720,-1,2222,0,1,-1,0,12,0,3153861,0,10493533,671352368,0
2294,2294,[NOT USED] Realm,,,,,0,0,1,1,8,0,209,1320,-1,2222,0,1,-1,0,12,0,3171088,0,8396381,134480432,0
2296,2296,Castle Nathria,,,,,0,0,1,2,8,0,579,-1,-1,-1,0,1,-1,0,12,0,3177686,0,144711261,671352336,0
2297,2297,Icecrown Citadel (8.3),,,,,0,0,1,0,7,0,250,-1,-1,-1,0,1,-1,0,12,0,3182457,0,8396381,134480916,0
2299,2299,Vision of Ysera Scenario,,,,,0,0,1,5,8,0,0,-1,1220,1220,0,1,-1,0,12,0,3191785,0,8396381,134218768,0
2300,2300,Redridge - 9xp Bastion,,,,,0,0,1,5,8,0,4,-1,0,0,0,1,-1,0,12,804940,3204638,0,7773,134479920,0
2303,2303,Ardenweald Zone Scenario,,,,,0,0,1,5,8,0,576,-1,2222,2222,0,1,-1,0,12,0,3221063,0,11542109,142607376,0
2304,2304,Ardenweald Tyrande Finale Scenario,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3221150,0,9444957,134218768,0
2305,2305,Bastion Scenario,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3222064,0,142622301,134480016,0
2308,2308,Bastion Night Warrior Finale - Ardenweald Covenant Scenario,,,,,0,0,1,5,0,0,576,-1,-1,-1,0,1,-1,0,12,0,3257394,0,11542109,134218768,0
2309,2309,Transport: Torghast Bridge Platform01 Elevator,,,,,0,0,3,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,0,0,3585,134479880,0
2354,2354,Ardenweald Covenant Chapter 2 Scenario,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3306844,0,9444957,134218768,0
2355,2355,The Necrotic Wake (Transport),,,,,0,0,3,0,8,0,581,-1,2286,2286,0,1,-1,0,12,0,0,0,3585,134479888,0
2356,2356,Castle Nathria Scenario,,,,,0,0,1,5,8,0,579,-1,-1,-1,0,1,-1,0,12,0,3307710,0,144711261,134481424,0
2360,2360,Sinfall Scenario,,,,,0,0,1,5,8,0,579,-1,-1,2222,0,1,-1,0,12,0,3386514,0,-2004869539,134218768,0
2362,2362,Maldraxxus Covenant Finale Scenario,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3446043,0,8396381,134218768,0
2363,2363,9.0 - Ardenweald - Garden - Queen's Conservatory,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3449943,0,8396381,134218768,0
2364,2364,The Maw,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3458581,0,11542109,142607376,0
2365,2365,9.0 Maw - Torghast - 9Maw_Bridge_SmallPlatform01,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3478068,0,3585,134479872,0
2366,2366,9.0 Maw - Torghast - 9Maw_Zone_WallTurret01,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3478069,0,3585,134479872,0
2367,2367,9.0 Maw - Torghast - 9Maw_Bridge_Straight03,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,0,0,3482348,0,3585,134479872,0
2368,2368,Maldraxxus Broker Islands,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3493361,0,8396381,134218768,0
2369,2369,9.0 NPE - Horde - Starter Transport Ship - (STM),,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,3585,134479872,0
2370,2370,Maldraxxus Arena,,,,,0,0,1,0,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3505090,0,8396381,134218768,0
2371,2371,9.0 Ardenweald Covenant Finale Drust Scenario,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3505789,0,-2139087267,134218768,0
2373,2373,Empyrean Domain,,,,,0,0,1,4,8,0,583,720,-1,-1,0,1,-1,0,12,0,3534288,0,8396381,134218768,0
2374,2374,Zereth Mortis,,,,,0,0,1,0,8,0,593,-1,-1,-1,0,1,-1,0,11,0,3546386,0,25181789,671089680,0
2375,2375,9.0 Bastion Arena - Path of Ascension,,,,,0,0,1,5,8,0,583,720,-1,-1,0,1,-1,0,12,0,3557117,0,8396381,1207960592,0
2439,2439,De Other Side (Ardenweald Campaign),,,,,0,0,1,0,8,0,585,1320,-1,-1,0,1,-1,0,12,0,3643212,0,8396381,1040,0
2441,2441,"Tazavesh, the Veiled Market",,,,,0,0,1,1,8,0,592,720,-1,-1,0,1,-1,0,0,0,3649248,0,8396381,788016,0
2444,2444,10.0 Dragon Isles,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,11,4763832,3694921,1600,160448093,134218768,12
2450,2450,Sanctum of Domination,,,,,0,0,1,2,8,0,591,720,-1,-1,0,1,-1,0,12,0,3753685,0,161488477,671352336,0
2451,2451,Uldaman: Legacy of Tyr,,,,,0,0,1,1,8,0,597,-1,-1,-1,0,1,-1,0,12,0,3760927,0,9444957,1040,0
2453,2453,Torghast,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3777022,0,8396381,263184,0
2456,2456,The Maw,,,,,0,0,1,0,8,0,576,-1,-1,-1,0,1,-1,0,12,0,3889778,0,162537053,679478288,0
2464,2464,9.1 Battle of Ardenweald,,,,,0,0,1,5,8,0,576,-1,-1,2222,0,1,-1,0,12,0,3994581,0,-2139087267,134218768,0
2465,2465,9.1 Andorhal - Kyrian Chapter Scenario,,,,,0,0,1,5,8,0,4,-1,-1,0,0,1,-1,0,12,804940,3995304,0,7773,134479920,0
2469,2469,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,3996660,0,3585,262144,0
2471,2471,Torghast,,,,,0,0,1,5,8,0,576,-1,-1,2453,0,1,-1,0,12,0,4001186,0,142614109,263184,0
2472,2472,Skyhold,,,,,0,0,1,0,8,0,415,-1,-1,-1,0,1,-1,0,12,0,4004601,0,679485021,262144,0
2481,2481,Sepulcher of the First Ones,,,,,0,0,1,2,8,0,595,-1,-1,-1,0,1,-1,0,11,0,4062863,0,159391325,134481680,0
2482,2482,Font of Fealty,,,,,0,0,1,0,8,0,582,720,-1,-1,0,1,-1,0,12,0,4066524,0,8396381,1040,0
2485,2485,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182236,0,3585,262144,0
2486,2486,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182237,0,3585,262144,0
2487,2487,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182238,0,3585,262144,0
2488,2488,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182239,0,3585,262144,0
2489,2489,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182240,0,3585,262144,0
2490,2490,Torghast,,,,,0,0,4,0,8,0,0,-1,-1,-1,0,1,-1,0,12,0,4182241,0,3585,262144,0
2504,2504,Path of the Primus,,,,,0,0,1,5,8,0,576,-1,-1,-1,0,1,-1,0,0,0,4224064,0,8396381,1040,0
2509,2509,Maldraxxus Coliseum,,,,,0,0,1,4,8,0,594,-1,-1,-1,0,1,-1,0,12,0,4250317,0,8396381,786432,0
2511,2511,Enigma Arena,,,,,0,0,1,4,8,0,596,720,-1,-1,0,1,-1,0,11,0,4269073,0,8396381,1040,0
2512,2512,Grand Time Adventure,,,,,0,0,1,0,9,0,603,-1,-1,-1,0,1,-1,0,12,0,4269080,0,25173597,1040,0
2515,2515,The Azure Vault,,,,,0,0,1,1,9,0,598,-1,-1,2444,0,1,-1,0,12,0,4278714,0,-2136990115,671875632,0
2516,2516,The Nokhud Offensive,,,,,0,0,1,1,9,0,604,720,-1,2444,0,1,-1,0,12,0,4284073,0,-2003812771,1040,0
2518,2518,Old Beyfir,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2519,2519,Neltharus,,,,,0,0,1,1,9,0,605,600,-1,-1,0,1,-1,0,12,0,4289128,0,10493533,671351344,0
2520,2520,Brackenhide Hollow,,,,,0,0,1,1,9,0,606,-1,-1,2444,0,1,-1,0,11,0,4289164,0,143670877,671089680,0
2521,2521,Ruby Life Pools,,,,,0,0,1,1,9,0,600,-1,-1,2444,0,1,-1,0,12,0,4289279,0,8404573,1040,4
2522,2522,Vault of the Incarnates,,,,,0,0,1,2,9,0,602,-1,-1,-1,0,1,-1,0,12,0,4289702,0,8396381,1040,0
2523,2523,The Defiant Dragonscale,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2524,2524,The Rugged Dragonscale,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2526,2526,Algeth'ar Academy,,,,,0,0,1,1,9,0,599,-1,-1,2444,0,1,-1,0,12,0,4290605,0,8404573,1296,4
2527,2527,Halls of Infusion,,,,,0,0,1,1,9,0,601,720,-1,-1,0,1,-1,0,12,0,4290690,0,8404573,1040,0
2529,2529,Young Belvo,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2532,2532,Tirisfal Glades,,,,,0,0,1,0,8,0,4,-1,-1,0,0,1,-1,0,12,0,4395716,0,8396381,1040,0
2534,2534,10.0 Dragon Isles -  Black Dragon Citadel - Narrative Version,,,,,0,0,1,0,9,0,603,-1,-1,2444,0,1,-1,0,12,0,4485109,0,143670877,134218768,0
2547,2547,Enigma Crucible,,,,,0,0,1,4,8,0,596,720,-1,-1,0,1,-1,0,11,0,4536896,0,8396381,1040,0
2556,2556,Emerald Dreamway,,,,,0,0,1,5,9,0,418,0,-1,-1,0,1,-1,0,12,0,4541813,0,8404573,134480912,0
2559,2559,Shadowlands,,,,,0,0,1,2,8,0,576,-1,-1,-1,0,1,-1,0,12,0,4550305,0,144711261,671352336,0
2563,2563,Nokhudon Proving Grounds,,,,,0,0,1,4,9,0,607,-1,-1,-1,0,1,-1,0,12,0,4579690,0,8396381,1040,0
2570,2570,10.0 The Forbidden Reach (Child of 2444),,,,,0,0,1,0,8,0,603,-1,-1,2444,0,1,-1,0,12,0,4637866,0,160710237,134218768,0
2573,2573,Lost Arvillo,,,,,0,0,3,0,9,0,0,-1,-1,-1,0,1,-1,0,12,0,0,0,1553,262144,0
2574,2574,Dragon Isles,,,,,0,0,1,2,9,0,411,-1,-1,-1,0,1,-1,0,12,0,4668131,0,144711261,671352336,0
2576,2576,Sully Test Space,,,,,0,0,1,0,9,0,205,-1,-1,-1,0,1,-1,0,12,0,4676136,0,8404575,1040,0
2582,2582,Huftopia,,,,,0,0,1,0,0,0,0,-1,-1,-1,0,1,-1,0,12,0,4748811,0,8396381,1040,0
